name,country,city,businessType
Lufthansa Airmotive Ireland,Republic of Ireland,Co. Dublin,Unknown
All in All Ingredients Limited,Republic of Ireland,Dublin,Unknown
"National University of Ireland, Galway, National Diagnostics Centre",Republic of Ireland,Galway,Unknown
Heanet Ltd,Republic of Ireland,Dublin,Unknown
Digital Equipement International Bv,Republic of Ireland,Galway,Unknown
Independent Telecoms Group Ltd,Republic of Ireland,Dublin,Unknown
St Patrick's College Maynooth,Republic of Ireland,Kildare,Unknown
Sybernet Limited,Republic of Ireland,Galway,Unknown
Altas Computers Ltd.,Republic of Ireland,Dublin,Unknown
Schaffner Limited,Republic of Ireland,Limerick,Unknown
The Building Information Centre,Republic of Ireland,Dublin,Unknown
"M.D. O'Connor, Sons and Co Ltd.",Republic of Ireland,Cappoquin,Unknown
Packex Industries Ltd.,Republic of Ireland,Bray,Unknown
The National Microelectronics Applications Centre Ltd.,Republic of Ireland,Limerick,Unknown
Newell Roofing Products Ltd.,Republic of Ireland,Oranmore,Unknown
Horcon Ltd.,Republic of Ireland,Dublin,Unknown
Bord na Mona,Republic of Ireland,Kildare,Unknown
EASTERN HEALTH BOARD,Republic of Ireland,,Unknown
Centre for Software Engineering Ltd,Republic of Ireland,Dublin 9,Unknown
International Software Consulting Network Ltd,Republic of Ireland,"Bray, Co",Unknown
Sybernet Ltd,Republic of Ireland,Galway,Unknown
Shannon Development Agency,Republic of Ireland,Shannon,Unknown
Kerry Ingredients (Ireland) Ltd,Republic of Ireland,Kerry,Unknown
Country Crest Potatoes,Republic of Ireland,County Dublin,Unknown
Dewfresh Ltd,Republic of Ireland,Bridgetown,Unknown
International Mushrooms Ltd,Republic of Ireland,Nanan,Unknown
Odlum Group Ltd.,Republic of Ireland,Dublin,Unknown
Engineering Solutions International Ltd,Republic of Ireland,Dublin,Unknown
Optimal Systems Ltd,Republic of Ireland,Dublin,Unknown
Lissadell Shellfish Co. Ltd,Republic of Ireland,Sligo,Unknown
Killary Salmon Co Ltd,Republic of Ireland,Rosroe,Unknown
UDARAS NA GAELTACHTA,Republic of Ireland,,Unknown
SEIRBHISI THEILIFFS NA GAEILGE L.T.D.,Republic of Ireland,,Unknown
BMS Manufacturing Services LTD,Republic of Ireland,Limerick,Unknown
Quality Ceramics (Arklow) Limited,Republic of Ireland,Arklow,Unknown
WORK RESEARCH CENTRE LIMITED,Republic of Ireland,,Unknown
Office Integrated Solutions Ltd,Republic of Ireland,Dublin,Unknown
GOW-MAC Instrument Co. Ltd.,Republic of Ireland,Shannon,Unknown
Solaco Ltd,Republic of Ireland,Rathmines,Unknown
Central Statistics Office,Republic of Ireland,Cork,Unknown
Ema International Ltd,Republic of Ireland,Dublin,Unknown
Virginia Milk Products Ltd T/A Waterford Food Ingredients,Republic of Ireland,Virginia-Co.Cavan,Unknown
A.E.G. Servo Systems Ltd.,Republic of Ireland,Ennis,Unknown
Visual Computer Graphic Ltd.,Republic of Ireland,Galway,Unknown
Red Mills Ltd,Republic of Ireland,Goresbridge,Unknown
Water Technology Ltd.,Republic of Ireland,Togher - Cork,Unknown
LIFFEY MILLS (NENAGH) LTD.,Republic of Ireland,Nenagh - Co. Tipperary,Unknown
National Centre for Medical Genetics,Republic of Ireland,Dublin,Unknown
MMI Group Ltd.,Republic of Ireland,Dublin,Unknown
Irish Medical Systems,Republic of Ireland,Glenageary,Unknown
Foyle Fisheries Society Coop Ltd,Republic of Ireland,Co Donegal,Unknown
ELSEVIER SCIENCE B.V.,Republic of Ireland,,Unknown
Universal Dehydrates,Republic of Ireland,Midleton,Unknown
Dawn Farm Foods,Republic of Ireland,Naas,Unknown
Infoserve Ltd.,Republic of Ireland,Fermoy - Cork,Unknown
Carbery Milk Products,Republic of Ireland,Ballineen,Unknown
Kerry Co. Operative,Republic of Ireland,KERRY,Unknown
Mid Cork Pallets and Packaging Ltd.,Republic of Ireland,Cork,Unknown
TACONIC INTERNATIONAL LTD,Republic of Ireland,"MULLIGAR, COUNTY WESTMEATH",Unknown
ARTHOUSE LTD,Republic of Ireland,,Unknown
Michell Ireland Ltd.,Republic of Ireland,Portlaw,Unknown
Sea Sense Ltd.,Republic of Ireland,Galway,Unknown
Entreprise Ireland,Republic of Ireland,Dublin 9,Unknown
WATERFORD FOODS PLC,Republic of Ireland,DUNGARVAN,Unknown
SAINT PATRICK'S COLLEGE,Republic of Ireland,MAYNOOTH,Unknown
Agf - Irish Life Holdings Ltd,Republic of Ireland,Dublin,Unknown
Beaumont Hospital & Royal College of Surgeons in Ireland,Republic of Ireland,Dublin 9,Unknown
European Computer Driving License Foundation Ltd,Republic of Ireland,Dublin,Unknown
"University College Cork, Department of Zoology and Ecology, Aquaculture Developm ent Centre",Republic of Ireland,Cork,Unknown
Galway Aquatic Enterprises Ltd,Republic of Ireland,Corrandulla,Unknown
AN POST,Republic of Ireland,Dublin,Unknown
Moher Technologies Ltd,Republic of Ireland,Doolin,Unknown
Teagasc - Agriculture and Food Development Authority,Republic of Ireland,Dublin,Unknown
RADIO TELEFIS EIREANN,Republic of Ireland,DUBLIN,Unknown
"National University Ireland, Maynooth",Republic of Ireland,Kildare,Unknown
Ernst & Young,Republic of Ireland,Dublin 2,Unknown
Trendsoft (Irl) Ltd.,Republic of Ireland,Dublin,Unknown
Esbi Computing Ltd,Republic of Ireland,Dublin 2,Unknown
Datacare Computers,Republic of Ireland,Monaghan,Unknown
Credo Group Ltd,Republic of Ireland,Dublin,Unknown
Cablelink,Republic of Ireland,Ballsbridge,Unknown
IONA,Republic of Ireland,,Unknown
IONA Technologies,Republic of Ireland,,Unknown
TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,Republic of Ireland,Dublin,Unknown
HAUGHTON INSTITUTE FOR GRADUATE EDUCATION AND TRAINING IN THE HEALTH SCIENCES LIMITED,Republic of Ireland,DUBLIN,Unknown
COILLTE TEORANTA - THE IRISH FORESTRY BOARD,Republic of Ireland,COUNTY WICKLOW,Unknown
ROTAMET TECHNOLOGIES LTD,Republic of Ireland,TRAMORE,Unknown
LANDSCAPE ALLIANCE IRELAND,Republic of Ireland,NEAR CORK CITY,Unknown
DUBLIN DOCKLANDS DEVELOPMENT AUTHORITY,Republic of Ireland,DUBLIN,Unknown
SAINT JOSEPH'S SCHOOL FOR THE VISUALLY IMPAIRED,Republic of Ireland,DUBLIN 9,Unknown
ABBOTT VASCULAR DEVICES IRELAND LIMITED,Republic of Ireland,GALWAY,Unknown
NATIONAL COUNCIL FOR THE BLIND OF IRELAND,Republic of Ireland,DUBLIN,Unknown
"ENABLE IRELAND, CORK - THE PHYSICAL DEVELOPMENT REGISTRY",Republic of Ireland,CORK,Unknown
CENTRAL REMEDIAL CLINIC,Republic of Ireland,DUBLIN,Unknown
BROADCAST LEARNING LIMITED,Republic of Ireland,DUBLIN 2,Unknown
"National University of Irelan, Dublin",Republic of Ireland,Dublin,Unknown
"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",Republic of Ireland,DUBLIN 4,Unknown
INTUNE TECHNOLOGIES LIMITED,Republic of Ireland,DUBLIN,Unknown
THE PROVOST FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN,Republic of Ireland,DUBLIN,Unknown
LINKIT 2000 IRELAND LIMITED. TRADING AS TECNET - THE TECHNOLOGY NETWORK,Republic of Ireland,CO. CORK,Unknown
INTERNATIONAL SOFTWARE CONSULTING NETWORK LTD,Republic of Ireland,"BRAY, CO. WICKLOW",Unknown
MID-WESTERN HEALTH BOARD,Republic of Ireland,LIMERICK,Unknown
LAKE HOLDINGS LIMITED,Republic of Ireland,TALLAGHT/DUBLIN 24,Unknown
GEOLOGICAL SURVEY OF IRELAND,Republic of Ireland,DUBLIN,Unknown
KALEIDOSCOPE CONSULTANTS LIMITED,Republic of Ireland,DUBLIN 13,Unknown
EIRX THERAPEUTICS LTD,Republic of Ireland,CORK,Unknown
BEVINGTON LIMITED,Republic of Ireland,DUBLIN,Unknown
IRISH RESEARCH COUNCIL FOR THE HUMANITIES AND SOCIAL SCIENCES,Republic of Ireland,DUBLIN,Unknown
CENTRAL STATISTICS OFFICE,Republic of Ireland,CORK,Unknown
EUROPEAN INSTITUTE FOR DESIGN AND DISABILITY,Republic of Ireland,DUBLIN,Unknown
WORK RESEARCH CENTRE LIMITED,Republic of Ireland,TERENURE DUBLIN 6W,Unknown
BANTRY TECHNOLOGIES LIMITED,Republic of Ireland,BALLSBRIDGE/DUBLIN,Unknown
CELTIC IMPRESSIONS LIMITED,Republic of Ireland,GALWAY,Unknown
ISLAND SEAFOODS LTD.,Republic of Ireland,"KILLYBEGS, DONEGAL",Unknown
UNIVERSITY COLLEGE DUBLIN - ENERGY RESEARCH GROUP,Republic of Ireland,DUBLIN,Unknown
MONAGHAN COUNTY ENTERPRISE BOARD LTD,Republic of Ireland,MONAGHAN,Unknown
FLS AEROSPACE (IRL) LIMITED,Republic of Ireland,DUBLIN,Unknown
THE NATIONAL MICROELECTRONICS APPLICATIONS CENTRE LTD,Republic of Ireland,LIMERICK,Unknown
SHANNON FREE AIRPORT DEVELOPMENT COMPANY,Republic of Ireland,"SHANNON, CO CLARE",Unknown
IPC - IRISH PRODUCTIVITY CENTRE,Republic of Ireland,DUBLIN,Unknown
APPLE COMPUTER INTERNATIONAL,Republic of Ireland,CORK,Unknown
RESCOM MEDIACAST LTD,Republic of Ireland,DUBLIN,Unknown
STOCKER YALE LTD,Republic of Ireland,CORK,Unknown
"UNIVERSITY COLLEGE CORK, NATIONAL UNIVERSITY OF IRELAND, CORK",Republic of Ireland,,Unknown
Comharchumann Inis Me in Teo.,Republic of Ireland,Co.Galway,Unknown
Ã©dar s na Gaeltachta,Republic of Ireland,Co.Galway,Unknown
ITECH RESEARCH LIMITED,Republic of Ireland,DUBLIN 1,Unknown
"National University of Irelan, Dublin",Republic of Ireland,Dublin 4,Unknown
SUSAN CORR - PAPER CONSERVATOR,Republic of Ireland,CO.GALWAY,Unknown
"NATIONAL UNIVERSITY OF IRELAND, DUBLIN",Republic of Ireland,Dublin 14,Unknown
National University of Ireland/Dublin - UCD - Energy Research Group,Republic of Ireland,Dublin,Unknown
SIKA IRELAND LTD.,Republic of Ireland,Dublin,Unknown
The prvost fellows and scholars of the college of the Holy and undivided Tr,Republic of Ireland,Dublin,Unknown
ELON DESIGN LTD.,Republic of Ireland,SLIGO,Unknown
IDENTIGEN LIMITED,Republic of Ireland,DUBLIN 2,Unknown
SIFCO TURBINE COMPONENTS LIMITED,Republic of Ireland,"Blackrock, Co. Rock",Unknown
SEAGULL ELECTRONIC,Republic of Ireland,CATLEROY,Unknown
REDINGTON BROTHERS (SYSTEMS,Republic of Ireland,LIMERICK,Unknown
REALACE,Republic of Ireland,DUBLIN 2,Unknown
PACKAGING COMPONENTS LTD.,Republic of Ireland,CO WICKLOW,Unknown
POULADUFF DISMANTLERS LTD.,Republic of Ireland,CORK,Unknown
STERILE TECHNOLOGIES IRELAND LTD.,Republic of Ireland,DUBLIN,Unknown
COPS (EUROPE),Republic of Ireland,DUBLIN 4,Unknown
DUBLIN CITY UNIVERSITY,Republic of Ireland,"GLASNEVIN, DUBLIN 9",Unknown
SYSTEM DYNAMICS,Republic of Ireland,DUBLIN 2,Unknown
O'BRIEN INGREDIENTS LTD,Republic of Ireland,DUBLIN,Unknown
IRISH QUALITY CONTROL ASSOCIATION T/A EXCELLENCE IRELAND,Republic of Ireland,"SANDYMOUNT, DUBLIN 4",Unknown
SLOGEISC MHIC DHARA TEO.,Republic of Ireland,"CARNA, GALWAY",Unknown
NORTHERN AREA HEALTH BOARD,Republic of Ireland,DUBLIN 7,Unknown
GUARDEONIC SOLUTIONS LIMITED,Republic of Ireland,DUBLIN,Unknown
MID WEST REGIONAL AUTHORITY,Republic of Ireland,"NENAGH, CO. TIPPERARY",Unknown
National University of Ireland - University College Cork,Republic of Ireland,Cork,Unknown
BALTIMORE TECHNOLOGIES LIMITED,Republic of Ireland,DUBLIN,Unknown
INSTITUTE FOR EUROPEAN AFFAIRS (IEA) DUBLIN,Republic of Ireland,DUBLIN,Unknown
PRO-TEK MEDICAL LTD,Republic of Ireland,SLIGO,Unknown
CUSTOM COMPONENTS LTD,Republic of Ireland,DUBLIN,Unknown
SILVERSTORM LTD.,Republic of Ireland,"BRAY, CO. WICKLOW",Unknown
CORK CITY LIBRARY,Republic of Ireland,CORK,Unknown
CLARE COUNTY LIBRARY,Republic of Ireland,"ENNIS, CO. CLARE",Unknown
AN CHOMHAIRLE LEABHARLANNA - THE LIBRARY COUNCIL,Republic of Ireland,DUBLIN,Unknown
INDUSTRIAL STANDARDS LTD,Republic of Ireland,DUBLIN,Unknown
LOCAL GOVERNMENT COMPUTER SERVICES BOARD,Republic of Ireland,DUBLIN,Unknown
DUBLIN CITY COUNCIL,Republic of Ireland,DUBLIN,Unknown
EUROPEAN INSTITUTE OF WOMENS HEALTH,Republic of Ireland,DUBLIN,Unknown
CR2 LTD.,Republic of Ireland,DUBLIN,Unknown
ENTERPRISE IRELAND,Republic of Ireland,DUBLIN 9,Unknown
COMMUNICATIONS WORKERS UNION,Republic of Ireland,DUBLIN,Unknown
BROADCOM EIREANN RESEARCH LTD.,Republic of Ireland,DUBLIN,Unknown
CARL STUART LTD,Republic of Ireland,DUBLIN,Unknown
MOHER TECHNOLOGIES LTD,Republic of Ireland,CO. CLARE,Unknown
"NATIONAL UNIVERSITY OF IRELAND, MAYNOOTH",Republic of Ireland,"MAYNOOTH, CO. KILDARE",Unknown
PFIZER PHARMACEUTICALS PRODUCTION CORPORATION,Republic of Ireland,"RINGASKIDDY, CO CORK",Unknown
NATIONAL OLYMPIC COUNCIL OF IRELAND,Republic of Ireland,DUBLIN,Unknown
IRFB SERVICES (IRELAND) LIMITED,Republic of Ireland,DUBLIN,Unknown
ARRAN CHEMICAL COMPANY LTD,Republic of Ireland,"ATHLONE, Co. Roscommon",Unknown
KILLARNEY PLASTICS LTD.,Republic of Ireland,"KILLARNEY, CO, KERRY",Unknown
DUBLIN PORT COMPANY,Republic of Ireland,DUBLIN,Unknown
BUSINESS EDGE LIMITED,Republic of Ireland,LIMERICK,Unknown
CSA GROUP LTD,Republic of Ireland,DUBLIN,Unknown
SOCIETY FOR THE MANAGEMENT OF EUROPEAN BIODIVERSITY DATA LTD,Republic of Ireland,GALWAY,Unknown
ATLANTIC SHELLFISH LIMITED,Republic of Ireland,CORK,Unknown
CLARENBRIDGE OYSTER CO-OPERATIVE LTD,Republic of Ireland,"CLARENBRIDGE, COUNTY GALWAY",Unknown
JEROME CASEY AND COMPANY LIMITED,Republic of Ireland,DUBLIN,Unknown
PALLAS FOOD MANUFACTURING LTD,Republic of Ireland,"NEWCASTLE WEST, LIMERICK",Unknown
SHANNON MINERALS LIMITED,Republic of Ireland,LIMERICK,Unknown
EIRCOM PLC,Republic of Ireland,DUBLIN,Unknown
PRUTECH INNOVATION SERVICES LTD.,Republic of Ireland,"BRAY, CO. WICKLOW",Unknown
BSM IRELAND LTD,Republic of Ireland,GALWAY,Unknown
EURO COACH BUILDERS LTD,Republic of Ireland,"LETTEKENNY, CO. DONEGAL",Unknown
HIBERGEN LIMITED,Republic of Ireland,Dublin 9,Unknown
MEADOWSFREIGHT IRELAND LTD,Republic of Ireland,"SWORDS, CO. DUBLIN",Unknown
SYBERNET LIMITED,Republic of Ireland,GALWAY,Unknown
CLIVE NUNN FURNITURE,Republic of Ireland,- THOMASTOWN. CO. KILKENNY,Unknown
VISTAMED LTD,Republic of Ireland,CO. LEITRIM,Unknown
TKB & ASSOCIATES LTD,Republic of Ireland,GALLAGH - CLONTIBRET,Unknown
CYBERCOLORS LTD,Republic of Ireland,CO. CORK,Unknown
ATLANTIC SHELLFISH LTD,Republic of Ireland,CARRIGTOHILL CO. CORK,Unknown
DEPARTMENT OF PUBLIC ENTERPRISE,Republic of Ireland,DUBLIN,Unknown
SOUTH DUBLIN CHAMBER OF COMMERCE (BUSINESS DEVELOPMENT CENTRE),Republic of Ireland,DUBLIN 24,Unknown
RICHARD BARRETT MOULDS LTD,Republic of Ireland,BRAY,Unknown
KEY PLASTICS LTD,Republic of Ireland,BRAY,Unknown
SCOTT TOOLS LTD,Republic of Ireland,Killarney Co Kerry,Unknown
SHANNON ABRASIVES LTD,Republic of Ireland,Co Clare,Unknown
FARRAN TECHNOLOGY LIMITED,Republic of Ireland,CORK,Unknown
SOUTH-EAST REGIONAL AUTHORITY,Republic of Ireland,"CLONMEL, CO. TIPPERARY",Unknown
EUROPEAN TRANSPORT AND TELEMATICS SYSTEMS LIMITED,Republic of Ireland,DUBLIN,Unknown
Future Wind Partnership Ltd.,Republic of Ireland,"Blackrock, Co. Dublin",Unknown
SEAN DUNLEAVY ASSOCIATES,Republic of Ireland,DUBLIN,Unknown
KILLYBEGS SEAFOODS LIMITED,Republic of Ireland,"KILLYBEGS, COUNTY DONEGAL",Unknown
FIRECOMMS LTD,Republic of Ireland,CORK,Unknown
METABOLIC SYSTEMS CO,Republic of Ireland,DUBLIN,Unknown
OPTICAL METROLOGY INNOVATIONS LTD.,Republic of Ireland,CORK,Unknown
NANOCOMMS LTD,Republic of Ireland,CORK,Unknown
GREY DOOR ENTERPRISES LIMITED T/A SWIFT VENDING SOLUTIONS,Republic of Ireland,DUBLIN,Unknown
ECHO FOOD SYSTEMS LTD,Republic of Ireland,LIMERICK,Unknown
Ballymun Regeneration Limited,Republic of Ireland,Dublin,Unknown
MAIL MORPH MANUFACTURING LIMITED,Republic of Ireland,WATERFORD,Unknown
AEPONA GROUP LIMITED,Republic of Ireland,DUBLIN 4,Unknown
MEDIALABEUROPE LIMITED,Republic of Ireland,DUBLIN 2,Unknown
COILLTE TEORANTA - THE IRISH FORESTRY BOARD,Republic of Ireland,DUBLIN,Unknown
NANOCOMMS LIMITED,Republic of Ireland,CORK,Unknown
MINCON INTERNATIONAL LIMITED,Republic of Ireland,"SHANNON, COUNTY CLARE",Unknown
AGE ACTION IRELAND LIMITED,Republic of Ireland,DUBLIN,Unknown
E-BLANA ENTERPRISE GROUP LIMITED,Republic of Ireland,"BLACKROCK, CO. DUBLIN",Unknown
THE DISCOVERY PROGRAMME,Republic of Ireland,DUBLIN,Unknown
ENTERPRISE IRELAND - (TRADING AS MATERIALS IRELAND),Republic of Ireland,ATHLONE,Unknown
CONVEX LTD,Republic of Ireland,DUBLIN,Unknown
"Electricity Supply Board, Ireland",Republic of Ireland,Dublin 2,Unknown
DISABLED DRIVERS ASSOCIATION OF IRELAND,Republic of Ireland,"BALLINDINE, COUNTY MAYO",Unknown
STATE LABORATORY,Republic of Ireland,DUBLIN,Unknown
NORTH WEST LABS. LIMITED,Republic of Ireland,"BLACKROCK, CO.DUBLIN",Unknown
FLS AEROSPACE (IRL) LTD,Republic of Ireland,DUBLIN,Unknown
TOLOGAR LIMITED,Republic of Ireland,DUBLIN,Unknown
NORTON HEALTH CARE WATERFORD LTD,Republic of Ireland,WATERFORD,Unknown
AIRTEL ATN LTD.,Republic of Ireland,DUN LAOGHAIRE CO.DUBLIN,Unknown
CORK UNIVERSITY HOSPITAL,Republic of Ireland,CORK,Unknown
HOMELESSE INITIATIVE,Republic of Ireland,DUBLIN,Unknown
GUBBEEN FARMHOUSE PRODUCTS LTD,Republic of Ireland,SCHULL.CO CORK,Unknown
VODAFONE IRELAND LIMITED,Republic of Ireland,DUBLIN 18,Unknown
ENNIS INFORMATION AGE TOWN LTD,Republic of Ireland,ENNIS,Unknown
Type of Event: Large Conference,Republic of Ireland,,Unknown
ICL INFORMATION TECHNOLOGY CENTRE LIMITED,Republic of Ireland,DUBLIN,Unknown
OUR LADY'S HOSPITAL FOR SICK CHILDREN,Republic of Ireland,DUBLIN,Unknown
BEAUMONT HOSPITAL,Republic of Ireland,DUBLIN,Unknown
GREENCASTLE SEAFOODS LTD,Republic of Ireland,COUNTY DONEGAL,Unknown
INNOVAWOOD LTD,Republic of Ireland,DUBLIN,Unknown
VISTAMED LIMITED,Republic of Ireland,CO. LEITRIM,Unknown
ATLANTIC OCEAN DELIGHTS,Republic of Ireland,LARNE,Unknown
MS. IMOGEN CLARE BERTIN,Republic of Ireland,COUNTY CORK,Unknown
Type of Event: Euro Summer School,Republic of Ireland,,Unknown
NEXUS EUROPE (IRELAND) LIMITED,Republic of Ireland,DUBLIN,Unknown
COMPUTER APPLIED TECHNIQUES LTD.,Republic of Ireland,"MALAHIDE, CO. DUBLIN",Unknown
ELECTROTEK LTD,Republic of Ireland,LIMERICK,Unknown
INDUSTRIAL WATER MANAGEMENT LIMITED,Republic of Ireland,Lucan-co.Dublin,Unknown
HAPTICA LIMITED,Republic of Ireland,WICKLOW TOWN CO WICKLOW,Unknown
NORTH WESTERN HEALTH BOARD,Republic of Ireland,"MANORHAMILTON, LEITRIM",Unknown
GENERAL MEDICAL SERVICES (PAYMENTS) BOARD,Republic of Ireland,DUBLIN,Unknown
UDARAS NA GAELTACHTA,Republic of Ireland,GALWAY,Unknown
ST. JAMES'S HOSPITAL,Republic of Ireland,DUBLIN,Unknown
THE CHARTERED INSTITUTE OF TRANSPORT IN IRELAND,Republic of Ireland,,Unknown
ENGINEERING SOLUTIONS INTERNATIONAL LTD,Republic of Ireland,Dublin 5,Unknown
TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,Republic of Ireland,CARLOW,Unknown
IRISH SUGAR COMPANY PLC,Republic of Ireland,DUBLIN,Unknown
NORTH EASTERN HEALTH BOARD,Republic of Ireland,CO. MEATH,Unknown
EUROPEAN TRANSPORT AND TELEMATICS SYSTEMS LIMITED,Republic of Ireland,DUBLIN 14,Unknown
City of Dublin Energy Management Agency Ltd,Republic of Ireland,Dublin 14,Unknown
Dublin Corporation,Republic of Ireland,Dublin 8,Unknown
MASON COMMUNICATIONS IRELAND LTD,Republic of Ireland,DUBLIN 4,Unknown
CIM IRELAND LIMITED,Republic of Ireland,GALWAY,Unknown
SOUTH WESTERN SERVICES CO-OPERATIVE LTD,Republic of Ireland,CORK,Unknown
"UNIVERSITY COLLEGE CORK, NATIONAL UNIVERSITY OF IRELAND",Republic of Ireland,CORK,Unknown
CORK CITY COUNCIL,Republic of Ireland,CORK,Unknown
DOW CORNING IRELAND LTD,Republic of Ireland,CORK,Unknown
DAON LIMITED,Republic of Ireland,DUBLIN 1,Unknown
GLAN-UISCE TEO,Republic of Ireland,GALWAY,Unknown
IDAC IRELAND LTD,Republic of Ireland,DUBLIN,Unknown
MIDAS ENERGY LIMITED,Republic of Ireland,"LISSARDA, CO. CORK",Unknown
MIDAS,Republic of Ireland,"LISSARDA, CO. CORK",Unknown
NORTH WEST SHELLFISH LTD,Republic of Ireland,CO. DONEGAL,Unknown
NATIONAL UNIVERSITY OF IRELAND DUBLIN,Republic of Ireland,DUBLIN,Unknown
SCIENTIFIC SYSTEMS LIMITED,Republic of Ireland,DUBLIN 5,Unknown
"DEPARTMENT OF AGRICULTURE, FOOD & RURAL DEVELOPMENT",Republic of Ireland,DUBLIN,Unknown
"NATIONAL UNIVERSITY OF IRELAND, CORK",Republic of Ireland,CORK,Unknown
THE HAUGHTON INSTITUTE FOR GRADUATE EDUCATION AND TRAINING IN THE HEALTH SCIENCES LIMITED,Republic of Ireland,DUBLIN 8,Unknown
CLARE-PAK LIMITED,Republic of Ireland,LIMERICK,Unknown
CAIS IRISH FARMHOUSE CHEESEMAKERS ASSOCIATION,Republic of Ireland,VIRGINIA,Unknown
CENTRAL REMEDIAL CLINIC,Republic of Ireland,"CLONTARF, DUBLIN 3",Unknown
HAPTICA LTD,Republic of Ireland,DUBLIN,Unknown
NATIONAL MUSEUM OF IRELAND,Republic of Ireland,DUBLIN,Unknown
BREWERS BARLEY PRODUCTS LTD,Republic of Ireland,- Co Wicklow,Unknown
CARBOFAST LTD.,Republic of Ireland,Dublin,Unknown
INFORMATIC MANAGEMENT INTERNATIONAL LTD.,Republic of Ireland,DUBLIN,Unknown
QUEST COMPUTING LTD,Republic of Ireland,DUBLIN,Unknown
THE IRISH CENTRE FOR HEALTH TELEMATICS,Republic of Ireland,DUBLIN 8,Unknown
FIRECOMMS LIMITED,Republic of Ireland,CORK,Unknown
HIBERNIAN LIFE & PENSIONS LIMITED,Republic of Ireland,DUBLIN,Unknown
HITECH PLATING LTD,Republic of Ireland,BLANCHARDSTOWN DUBLIN 15,Unknown
ELEMENT SIX LIMITED,Republic of Ireland,SHANNON,Unknown
TETRANOVA LTD,Republic of Ireland,WICKLOW,Unknown
FORFÃS THE NATIONAL POLICY ADVISORY AN D CO-ORDINATION AGENCY FOR INDUSTRIAL DEVELOPMENT,Republic of Ireland,DUBLIN,Unknown
