name,country,city,businessType
SOCIETY FOR PARTICIPATORY RESEARCH IN ASIA,India,NEW DELHI,Research Organisations
Data Security Council of India,India,New Delhi,Other
University of Mumbai,India,Mumbai,Higher or Secondary Education Establishments
AQUAGRI PROCESSING PRIVATE LIMITED,India,New Delhi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RESOURCE MANAGEMENT GROUP,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE CENTRE FOR SCIENCE AND ENVIRONMENT,India,NEW DELHI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
WINROCK INTERNATIONAL INDIA,India,NEW DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SEASCAPE LEARNING CO PRIVATE LTD,India,NEW DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRE FOR DEVELOPMENT ECONOMICS SOCIETY,India,DELHI,Research Organisations
THERMAX LTD,India,PUNE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HONEYWELL TECHNOLOGY SOLUTIONS LAB PRIVATE LIMITED*HTS,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AHMEDABAD UNIVERSITY PUBLIC TRUST,India,AHMEDABAD,Higher or Secondary Education Establishments
MECPRO HEAVY ENGINEERING PRIVATE LIMITED,India,DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEPARTMENT OF ATOMIC ENERGY,India,Mumbai,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
The Foundation for Research in community Health,India,Mumbai,Research Organisations
Indian Immunologicals Ltd,India,Hyderabad,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TAMIL NADU AGRICULTURAL UNIVERSITY,India,Coimbatore,Higher or Secondary Education Establishments
INTERNATIONAL FOOD POLICY RESEARCH ORGANISATION,India,NEW DELHI,Research Organisations
INDIRA GANDHI INSTITUTE OF DEVELOPMENT RESEARCH,India,MUMBAI,Higher or Secondary Education Establishments
National Institute of Technology Rourkela,India,Rourkela,Higher or Secondary Education Establishments
KARNATAKA VETERINARY ANIMAL AND FISHERIES SCIENCES UNIVERSITY,India,BIDAR,Higher or Secondary Education Establishments
MILLENNIUM EXPORTS PARTNERSHIP,India,CHENNAI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KARNATAKA FISHERIES DEVELOPMENT CORPORATION LTD,India,MANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CAIRN INDIA LIMITED,India,GURGAON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DEPARTMENT OF ATOMIC ENERGY,India,MUMBAI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SETH RESEARCH FOUNDATION,India,New Delhi,Research Organisations
Software Technology Parks of India,India,NEW DELHI,Other
ERNET INDIA,India,NEW DELHI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
FEDERATION OF INDIAN CHAMBERS OF COMMERCE AND INDUSTRY,India,NEW DELHI,Other
"CENTRE FOR SCIENCE, DEVELOPMENT AND MEDIA STUDIES SOCIETY - CSDMS",India,UTTAR PRADESH - NOIDA,Research Organisations
"Administrative Staff College of India, India",India,Hyderabad,Research Organisations
SIFY TECHNOLOGIES LIMITED,India,CHENNAI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
HEWLETT-PACKARD (INDIA) SOFTWARE OPERATION PRIVATE LIMITED,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GUAVUS NETWORK SYSTEMS PRIVATE LIMITED,India,GURGAON,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INDIAN SOCIETY OF INTERNATIONAL LAW,India,NEW DELHI,Other
INDIA DIABETES RESEARCH FOUNDATION,India,CHENNAI,Research Organisations
Y.R. GAITONDE MEDICAL EDUCATION & RESEARCH FOUNDATION,India,Chennai,Higher or Secondary Education Establishments
SRI VENKATESWARA INSTITUTE OF MEDICAL SCIENCES UNIVERSITY,India,TIRUPATI,Higher or Secondary Education Establishments
INDIAN INSTITUTE OF HEALTH MANAGEMENT RESEARCH SOCIETY,India,JAIPUR RAJASTHAN,Research Organisations
UJJAIN CHARITABLE TRUST HOSPITAL & RESEARCH CENTRE,India,Ujjain,Higher or Secondary Education Establishments
SITA RAM MEMORIAL TRUST,India,MUZAFFARPUR,Research Organisations
UNIVERSITY OF HYDERABAD,India,HYDERABAD,Higher or Secondary Education Establishments
SCHOOL OF PLANNING AND ARCHITECTURE,India,NEW DELHI,Higher or Secondary Education Establishments
ASHODAYA SAMITHI,India,MYSORE,Other
BANGALORE UNIVERSITY,India,BANGALORE,Higher or Secondary Education Establishments
JALPAIGURI CENTRE FOR THE DEVELOPMENT OF HUMAN INITIATIVES,India,Jalpaiguri,Research Organisations
CENTER FOR ENVIRONMENTAL MANAGEMENTAND PARTICIPATORY DEVELOPMENT SOCIETY,India,Kolkata,Research Organisations
Institute of Environmental Studies and Wetland Management,India,SALT LAKE,Research Organisations
GLOBAL ICT STANDARDISATION FORUM FOR INNOVATION,India,LONAVALA,Other
MTEL-KTEI Teleinfra Company India Private Ltd,India,NEW DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRE FOR THE STUDY OF DEVELOPING SOCIETIES,India,DELHI,Higher or Secondary Education Establishments
RAJIV GANDHI CENTRE FOR BIOTECHNOLOGY,India,THIRUVANANTHAPURAM,Research Organisations
INDIAN ASSOCIATION FOR THE CULTIVATION OF SCIENCE SOCIETY,India,KOLKATA,Research Organisations
ANCHORAGE,India,BANGALORE,Other
IT FOR CHANGE,India,"BANGALORE, KARNATAKA",Research Organisations
LOYOLA COLLEGE SOCIETY,India,CHENNAI,Higher or Secondary Education Establishments
Association for Stimulating Know How,India,Gurgaon - Haryana,Other
Ministry of Agriculture,India,New Delhi,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERSITY OF CALCUTTA,India,Kolkata,Higher or Secondary Education Establishments
INDIAN INSTITUTE OF BIO-SOCIAL RESEARCH AND DEVELOPMENT SOCIETY,India,KOLKATA,Research Organisations
"Institute of Economic Growth, Delhi",India,Delhi,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"INTERACTIVE TECHNOLOGY, SOFTWARE AND MEDIA ASSOCIATION",India,BANGALORE,Other
SOCIETY OF INDIAN AUTOMOBILE MANUFACTURERS,India,NEW DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ashok Leyland Ltd,India,CHENNAI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Delhi Integrated Multi-Modal Transit System Ltd.,India,DELHI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INDIAN REGISTER OF SHIPPING,India,MUMBAI,Research Organisations
SYNGENE INTERNATIONAL LIMITED PLC,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SAHA INSTITUTE OF NUCLEAR PHYSICS,India,KOLKATA,Higher or Secondary Education Establishments
VARIABLE ENERGY CYCLOTRON CENTER,India,KOLKATA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AstraZeneca India Pvt Ltd.,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CELLWORKS RESEARCH INDIA PRIVATE LIMITED,India,BANGALORE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Indian Institute of Management Bangalore,India,Bangalore,Research Organisations
KING EDWARD MEMORIAL HOSPITAL RESEARCH CENTRE,India,PUNE,Research Organisations
Ashoka trust for Research in Ecology and the Environment,India,Bangalore,Research Organisations
Hardik Fintrade Pvt Ltd.,India,AHMEDABAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTRE FOR WORLD SOLIDARITY -CWS,India,HYDERABAD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INDO FRENCH CENTRE FOR THE PROMOTION OF ADVANCED RESEARCH,India,NEW DELI,Other
Indian Institute of Foreign Trade,India,Delhi,Higher or Secondary Education Establishments
SUNCON ENGINEERS Pvt. Ltd.,India,Pune,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Volkswagen India Private Limited,India,Chakan/Pune,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AGRIBIOTECH FOUNDATION,India,HYDERABAD,Higher or Secondary Education Establishments
Punjab Agricultural University,India,Ludhiana,Higher or Secondary Education Establishments
SOCIAL CHANGE AND DEVELOPMENT,India,THIRUNELVELI,Other
RAJASTHAN UNIVERSITY OF HEALTH SCIENCES JAIPUR,India,JAIPUR,Higher or Secondary Education Establishments
